8.585534191450286, 31.17176636654669
8.971975371705536, 31.5444857342281
9.157303677476964, 31.7761071229426
9.280803889991539, 31.947288586992546
9.435342928333847, 32.10844872159811
9.574409345962028, 32.25952903650961
9.713444568790383, 32.42066967436528
9.759706456933628, 32.501210748168276
9.836944781304958, 32.59185113841522
9.991296650848303, 32.813373210685775
10.130175899677523, 33.02481546326227
10.300156363934132, 33.20611574050605
10.392804919419932, 33.326956596335386
10.469887269792125, 33.46789860130316
10.53149699945019, 33.598760786576875
10.623989580936858, 33.769903257127034
10.762806440166425, 34.00146615559186
10.901592104596164, 34.24308937700085
11.040346574226076, 34.494772921354006
11.148124607627908, 34.73635714926321
11.271344066944039, 34.99808151981064
11.363867843230533, 35.159163667416635
11.549040175002826, 35.441086670851966
11.672727556316362, 35.55190619723692
11.781191875314384, 35.572163320374486
11.905253594225842, 35.56225897142946
12.013842692423172, 35.542274802790374
12.138029190533938, 35.49212916206868
12.277813088558137, 35.41182204926438
12.417628181382163, 35.321454613515925
12.573009479319797, 35.21098602862902
12.681848135915743, 35.11051927643661
12.790655597711861, 35.02011284718837
12.8839280491942, 34.939747244134395
13.008270521304098, 34.83929998869188
13.14814800372778, 34.72881190705509
13.256861881124417, 34.66858644663934
13.3500719430071, 34.6083414894737
13.489793451431645, 34.54815502255774
13.629546154656019, 34.47790823269761
13.76929885788039, 34.40766144283747
13.878012735277029, 34.34743598242173
14.002261622987447, 34.27716969581171
14.266325603521892, 34.116535973453225
14.468311932400866, 33.975944909983504
14.623630840738848, 33.885596970984935
14.856500021446422, 33.78528619279166
15.058205597126957, 33.73523803581943
15.151197295410856, 33.74541533926294
15.306235450550393, 33.74561030676186
15.399195954034461, 33.76584793314954
15.476683836804405, 33.776005739843164
15.585241740201909, 33.76608189414824
15.771256331569528, 33.776376178091105
15.895318050480984, 33.76647182914608
16.003875953878488, 33.756547983451156
16.096961236561864, 33.73654431806217
16.190108908844895, 33.69642000678486
16.28313180192862, 33.69653698728422
16.376279474211646, 33.65641267600691
16.48493096200863, 33.616307861479484
16.57801624469201, 33.59630419609051
16.655660101461084, 33.556160388063304
16.748807773744115, 33.516036076785994
16.826451630513194, 33.47589226875879
16.88862286656814, 33.42566864103753
17.043816995706813, 33.37556199381562
17.18353850413136, 33.315375526899665
17.385181690212242, 33.28544801581576
17.555786050465386, 33.26554183417624
17.77296424686005, 33.225573496898065
17.95922839662628, 33.15538519728761
18.0834772843367, 33.085118910677586
18.223323571960552, 32.98469115198496
18.409743695725922, 32.86420123765368
18.549496398950293, 32.793954447793546
18.72019434360292, 32.74386729732153
18.875357277941767, 32.70382097304379
19.04596163819491, 32.68391479140427
19.170054551906194, 32.66395011951507
19.2786124553037, 32.65402627382015
