1.499530516431925, 6.564195298372513
1.55868544600939, 6.461859766192089
1.6206572769953054, 6.214807834347859
1.6704225352112678, 5.924576997852091
1.71924882629108, 5.533097318085729
1.7502347417840376, 5.08407406464101
1.7746478873239437, 4.635169667795804
1.7971830985915496, 4.244165414427493
1.8281690140845073, 3.9687407143281628
1.8788732394366199, 3.6929594444302944
1.9286384976525823, 3.3737955157102952
1.947417840375587, 3.344522833201741
1.9699530516431927, 3.213916409851514
2.0103286384976524, 3.0395877373948332
2.0535211267605633, 3.0966728641893555
2.0863849765258218, 3.0092793045190973
2.114553990610329, 2.7194389968503003
2.143661971830986, 2.2559831563218973
2.1633802816901406, 1.8216302031598879
2.183098591549296, 1.2715448811009518
2.2018779342723005, 0.7359430846683486
2.2215962441314554, 0.22925740094575886
2.250704225352113, -0.13293261679783352
2.2826291079812204, -0.49517357308407384
2.343661971830986, -1.00260635543217
2.4056338028169013, -1.379857202285442
2.4920187793427226, -1.7575495165083312
